1597,5626
1596,5657
1595,5697
1594,5747
1593,5766
1592,5829
1591,5867
1590,5916
1589,5967
1588,6016
1587,6064
1586,6107
1585,6146
1584,6213
1583,6261
1582,6330
1581,6372
1580,6436
1579,6471
1578,6537
1577,6575
1576,6629
1575,6672
1574,6732
1573,6761
1572,6806
1571,6855
1570,6904
1569,6915
1568,6961
1567,6975
1566,7010
1565,7029
1564,7038
1563,7048
1562,7063
1561,7058
1560,7053
1559,7039
1558,7014
1557,6994
1556,6975
1555,6954
1554,6924
1553,6875
1552,6816
1551,6768
1550,6702
1549,6651
1548,6595
1547,6514
1546,6445
1545,6372
1544,6306
1543,6259
1542,6157
1541,6103
1540,6005
1539,5968
1538,5892
1537,5825
1536,5766
1535,5720
1534,5659
1533,5602
1532,5559
1531,5539
1530,5490
1529,5478
1528,5456
1527,5462
1526,5452
1525,5466
1524,5476
1523,5479
1522,5535
1521,5560
1520,5594
1519,5660
1518,5703
1517,5762
1516,5827
1515,5882
1514,5960
1513,6012
1512,6085
1511,6139
1510,6226
1509,6270
1508,6361
1507,6405
1506,6479
1505,6528
1504,6595
1503,6637
1502,6690
1501,6727
1500,6736
1499,6773
1498,6790
1497,6792
1496,6791
1495,6768
1494,6744
1493,6707
1492,6672
1491,6641
1490,6558
1489,6508
1488,6447
1487,6372
1486,6287
1485,6192
1484,6100
1483,6047
1482,5965
1481,5894
1480,5832
1479,5766
1478,5708
1477,5657
1476,5624
1475,5618
1474,5626
1473,5656
1472,5730
1471,5799
1470,5936
1469,6082
1468,6270
1467,6495
1466,6785
1465,7064
1464,7473
1463,7856
1462,8392
1461,8880
1460,9534
1459,10139
1458,10939
1457,11617
1456,12503
1455,13285
1454,14341
1453,15271
1452,16456
1451,17607
1450,19056
1449,20240
1448,21909
1447,23321
1446,25113
1445,26679
1444,28557
1443,30286
1442,32431
1441,34268
1440,36348
1439,38201
1438,40472
1437,42455
1436,44759
1435,46775
1434,49182
1433,51234
1432,53513
1431,55430
1430,57744
1429,59740
1428,61968
1427,63871
1426,66194
1425,68067
1424,70068
1423,71785
1422,73764
1421,75348
1420,77146
1419,78626
1418,80401
1417,81862
1416,83401
1415,84527
1414,85682
1413,86636
1412,87566
1411,88311
1410,88990
1409,89513
1408,89931
1407,90270
1406,90398
1405,90475
1404,90380
1403,90109
1402,89670
1401,89413
1400,88772
1399,88309
1398,87453
1397,86645
